Attribute,Time stamp,x,y,z 
Euler,279169,-31.61749267578125,-25.030563354492188,-13.986404418945312
Euler,279174,-33.23976135253906,-25.174331665039062,-14.225311279296875
Euler,279179,-34.8529052734375,-25.295166015625,-14.490234375
Euler,279184,-36.45719909667969,-25.376068115234375,-14.779006958007812
Euler,279189,-38.06861877441406,-25.437210083007812,-15.098968505859375
Euler,279194,-39.70909118652344,-25.516830444335938,-15.465789794921875
Euler,279199,-41.37763977050781,-25.617080688476562,-15.876510620117188
Euler,279203,-43.05815124511719,-25.742889404296875,-16.326446533203125
Euler,279210,-44.744964599609375,-25.906631469726562,-16.83074951171875
Euler,279214,-46.42457580566406,-26.10748291015625,-17.388565063476562
Euler,279219,-48.09532165527344,-26.36083984375,-18.002578735351562
Euler,279223,-49.76231384277344,-26.672836303710938,-18.675506591796875
Euler,279229,-51.42279052734375,-27.054641723632812,-19.42059326171875
Euler,279235,-53.07420349121094,-27.520751953125,-20.253158569335938
Euler,279239,-54.71925354003906,-28.086135864257812,-21.191055297851562
Euler,279244,-56.350555419921875,-28.747848510742188,-22.249588012695312
Euler,279249,-57.96614074707031,-29.528182983398438,-23.459793090820312
Euler,279254,-59.573211669921875,-30.460723876953125,-24.864639282226562
Euler,279260,-61.1710205078125,-31.587142944335938,-26.511123657226562
Euler,279263,-62.76139831542969,-32.99009704589844,-28.476181030273438
Euler,279269,-64.32461547851562,-34.72259521484375,-30.807327270507812
Euler,279274,-65.79977416992188,-36.748748779296875,-33.47129821777344
Euler,279279,-67.19171142578125,-39.0665283203125,-36.465179443359375
Euler,279285,-68.47601318359375,-41.65135192871094,-39.76176452636719
Euler,279289,-69.65910339355469,-44.46809387207031,-43.31494140625
Euler,279294,-70.76756286621094,-47.52607727050781,-47.10231018066406
Euler,279299,-71.76298522949219,-50.9659423828125,-51.21910095214844
Euler,279303,-72.63334655761719,-54.80369567871094,-55.66615295410156
Euler,279310,-73.39469909667969,-58.95881652832031,-60.381072998046875
Euler,279313,-74.05738830566406,-63.39250183105469,-65.38005065917969
Euler,279319,-74.59159851074219,-68.08444213867188,-70.66119384765625
Euler,279323,-74.99638366699219,-73.01808166503906,-76.19598388671875
Euler,279329,-75.27822875976562,-78.13858032226562,-81.9266357421875
Euler,279335,-75.44610595703125,-83.42982482910156,-87.82237243652344
Euler,279339,-75.49513244628906,-88.74583435058594,-93.73123168945312
Euler,279344,-104.63653564453125,-86.06149291992188,-99.52200317382812
Euler,279349,-104.95521545410156,-81.20256042480469,-105.0172119140625
Euler,279353,-105.40980529785156,-76.6512451171875,-110.20669555664062
Euler,279360,-106.0029296875,-72.37451171875,-115.09666442871094
Euler,279363,-106.73728942871094,-68.33708190917969,-119.72384643554688
Euler,279369,-107.61468505859375,-64.52485656738281,-124.1177978515625
Euler,279373,-108.63557434082031,-60.871490478515625,-128.2685546875
Euler,279379,-109.76394653320312,-57.46240234375,-132.05154418945312
Euler,279383,-110.95901489257812,-54.30116271972656,-135.47708129882812
Euler,279389,-112.20005798339844,-51.37762451171875,-138.60281372070312
Euler,279394,-113.46537780761719,-48.65802001953125,-141.48309326171875
Euler,279399,-114.76046752929688,-46.11201477050781,-144.1608428955078
Euler,279404,-116.07197570800781,-43.72174072265625,-146.66969299316406
Euler,279409,-117.37152099609375,-41.39495849609375,-149.15159606933594
Euler,279413,-118.70001220703125,-39.17524719238281,-151.69357299804688
Euler,279419,-120.05177307128906,-37.231170654296875,-154.1534881591797
Euler,279423,-121.1702880859375,-35.472412109375,-156.3636932373047
Euler,279430,-122.03398132324219,-33.613067626953125,-158.1865997314453
Euler,279433,-122.77305603027344,-32.25984191894531,-159.70944213867188
Euler,279439,-123.50019836425781,-31.528152465820312,-161.10153198242188
Euler,279443,-124.19343566894531,-31.013519287109375,-162.4047393798828
Euler,279449,-124.87159729003906,-30.421829223632812,-163.6501007080078
Euler,279455,-125.56065368652344,-29.71356201171875,-164.8163299560547
Euler,279459,-126.2486572265625,-28.997161865234375,-165.85986328125
Euler,279464,-126.91497802734375,-28.385162353515625,-166.75357055664062
Euler,279469,-127.54525756835938,-27.915283203125,-167.50082397460938
Euler,279473,-128.13441467285156,-27.554916381835938,-168.12611389160156
Euler,279480,-128.6889190673828,-27.26416015625,-168.65731811523438
Euler,279483,-129.22254943847656,-26.996597290039062,-169.1211395263672
Euler,279489,-129.74264526367188,-26.677352905273438,-169.56707763671875
Euler,279493,-130.23890686035156,-26.356842041015625,-169.96632385253906
Euler,279499,-130.71194458007812,-26.031570434570312,-170.341796875
Euler,279505,-131.158447265625,-25.700119018554688,-170.7135467529297
Euler,279509,-131.5716552734375,-25.350189208984375,-171.1024169921875
Euler,279513,-131.94813537597656,-24.978912353515625,-171.5184326171875
Euler,279519,-132.28277587890625,-24.58697509765625,-171.96237182617188
Euler,279523,-132.58033752441406,-24.166488647460938,-172.43386840820312
Euler,279529,-132.84231567382812,-23.71624755859375,-172.92910766601562
Euler,279533,-133.07107543945312,-23.24493408203125,-173.4451904296875
Euler,279539,-133.2640380859375,-22.763351440429688,-173.98056030273438
Euler,279543,-133.4132843017578,-22.2818603515625,-174.53172302246094
Euler,279549,-133.49061584472656,-21.793655395507812,-175.09652709960938
Euler,279554,-133.5277557373047,-21.332916259765625,-175.6387176513672
Euler,279559,-133.52410888671875,-20.9007568359375,-176.15042114257812
