Attribute,Time stamp,x,y,z 
Gyroscope,168149,10.207168579101562,9.683609008789062,-5.37109375
Gyroscope,168150,9.718887329101562,9.988784790039062,-6.2255859375
Gyroscope,168151,9.169570922851562,10.232925415039062,-6.9580078125
Gyroscope,168152,8.681289672851562,10.416030883789062,-7.568359375
Gyroscope,168153,7.9488677978515625,10.660171508789062,-8.056640625
Gyroscope,168154,7.2164459228515625,10.904312133789062,-8.6669921875
Gyroscope,168154,6.4229888916015625,11.270523071289062,-9.521484375
Gyroscope,168155,5.8126373291015625,11.575698852539062,-10.498046875
Gyroscope,168156,5.1412506103515625,12.002944946289062,-11.3525390625
Gyroscope,168157,4.5919342041015625,12.430191040039062,-12.14599609375
Gyroscope,168158,4.1036529541015625,12.857437133789062,-13.0615234375
Gyroscope,168160,3.6764068603515625,13.345718383789062,-13.97705078125
Gyroscope,168162,3.4322662353515625,13.833999633789062,-14.892578125
Gyroscope,168163,3.1270904541015625,14.200210571289062,-15.7470703125
Gyroscope,168164,2.7608795166015625,14.383316040039062,-16.66259765625
Gyroscope,168164,2.4557037353515625,14.566421508789062,-17.63916015625
Gyroscope,168165,2.2115631103515625,14.627456665039062,-18.5546875
Gyroscope,168166,1.9063873291015625,14.505386352539062,-19.4091796875
Gyroscope,168167,1.5401763916015625,14.505386352539062,-20.263671875
Gyroscope,168168,1.1129302978515625,14.444351196289062,-21.1181640625
Gyroscope,168168,0.7467193603515625,14.261245727539062,-21.97265625
Gyroscope,168169,0.4415435791015625,14.078140258789062,-22.88818359375
Gyroscope,168171,0.1363677978515625,13.772964477539062,-23.681640625
Gyroscope,168172,-0.2298431396484375,13.467788696289062,-24.5361328125
Gyroscope,168173,-0.7181243896484375,13.101577758789062,-25.32958984375
Gyroscope,168174,-1.1453704833984375,12.613296508789062,-26.123046875
Gyroscope,168174,-1.5726165771484375,12.125015258789062,-27.099609375
Gyroscope,168175,-1.9998626708984375,11.819839477539062,-27.9541015625
Gyroscope,168176,-2.4271087646484375,11.453628540039062,-28.6865234375
Gyroscope,168177,-2.7322845458984375,11.026382446289062,-29.296875
Gyroscope,168178,-3.0374603271484375,10.599136352539062,-30.09033203125
Gyroscope,168179,-3.2816009521484375,10.171890258789062,-31.005859375
Gyroscope,168180,-3.4036712646484375,9.683609008789062,-31.92138671875
Gyroscope,168182,-3.4036712646484375,9.134292602539062,-32.77587890625
Gyroscope,168184,-3.4647064208984375,8.584976196289062,-33.447265625
Gyroscope,168185,-3.5257415771484375,8.218765258789062,-33.99658203125
Gyroscope,168185,-3.5867767333984375,7.8525543212890625,-34.5458984375
Gyroscope,168186,-3.7698822021484375,7.6084136962890625,-35.09521484375
Gyroscope,168187,-4.0140228271484375,7.3032379150390625,-35.64453125
Gyroscope,168188,-4.3191986083984375,6.9980621337890625,-36.19384765625
Gyroscope,168189,-4.6243743896484375,6.8759918212890625,-36.80419921875
Gyroscope,168190,-4.7464447021484375,6.6928863525390625,-37.353515625
Gyroscope,168190,-4.8685150146484375,6.5097808837890625,-37.78076171875
Gyroscope,168191,-5.1126556396484375,6.1435699462890625,-38.26904296875
Gyroscope,168193,-5.3567962646484375,5.8383941650390625,-38.63525390625
Gyroscope,168194,-5.4788665771484375,5.5332183837890625,-39.0625
Gyroscope,168195,-5.5399017333984375,5.1059722900390625,-39.55078125
Gyroscope,168195,-5.6619720458984375,4.8618316650390625,-39.97802734375
Gyroscope,168196,-5.7840423583984375,4.5566558837890625,-40.34423828125
Gyroscope,168197,-5.9671478271484375,4.1904449462890625,-40.71044921875
Gyroscope,168198,-6.2112884521484375,4.0073394775390625,-40.95458984375
Gyroscope,168199,-6.5164642333984375,3.9463043212890625,-41.07666015625
Gyroscope,168200,-6.8216400146484375,3.8852691650390625,-41.32080078125
Gyroscope,168201,-7.0657806396484375,3.6411285400390625,-41.748046875
Gyroscope,168202,-7.2488861083984375,3.3969879150390625,-42.1142578125
Gyroscope,168204,-7.4319915771484375,3.2138824462890625,-42.54150390625
Gyroscope,168206,-7.6761322021484375,3.1528472900390625,-42.8466796875
Gyroscope,168207,-7.9813079833984375,3.0918121337890625,-43.15185546875
Gyroscope,168207,-8.286483764648438,3.1528472900390625,-43.45703125
Gyroscope,168208,-8.591659545898438,3.2138824462890625,-43.64013671875
Gyroscope,168209,-8.896835327148438,3.1528472900390625,-44.0673828125
Gyroscope,168210,-9.263046264648438,3.2138824462890625,-44.677734375
Gyroscope,168211,-9.507186889648438,3.6411285400390625,-45.41015625
Gyroscope,168212,-9.507186889648438,4.1904449462890625,-46.20361328125
Gyroscope,168212,-9.507186889648438,4.7397613525390625,-46.93603515625
Gyroscope,168213,-9.568222045898438,5.2280426025390625,-47.54638671875
Gyroscope,168215,-9.690292358398438,5.7163238525390625,-48.2177734375
Gyroscope,168216,-9.995468139648438,6.3266754150390625,-48.88916015625
Gyroscope,168217,-10.300643920898438,7.0590972900390625,-49.8046875
Gyroscope,168217,-10.422714233398438,7.8525543212890625,-50.78125
Gyroscope,168218,-10.483749389648438,8.401870727539062,-51.6357421875
Gyroscope,168219,-10.544784545898438,8.829116821289062,-52.42919921875
Gyroscope,168220,-10.727890014648438,9.195327758789062,-53.1005859375
Gyroscope,168221,-10.972030639648438,9.622573852539062,-53.89404296875
Gyroscope,168222,-11.277206420898438,10.110855102539062,-54.6875
Gyroscope,168223,-11.582382202148438,10.782241821289062,-55.48095703125
Gyroscope,168224,-11.826522827148438,11.270523071289062,-56.21337890625
Gyroscope,168226,-12.131698608398438,11.392593383789062,-57.06787109375
Gyroscope,168228,-12.436874389648438,11.453628540039062,-57.861328125
Gyroscope,168229,-12.864120483398438,11.514663696289062,-58.65478515625
Gyroscope,168229,-13.169296264648438,11.758804321289062,-59.50927734375
Gyroscope,168230,-13.535507202148438,11.880874633789062,-60.24169921875
Gyroscope,168231,-13.962753295898438,12.063980102539062,-60.791015625
Gyroscope,168232,-14.267929077148438,12.369155883789062,-61.34033203125
Gyroscope,168233,-14.695175170898438,12.613296508789062,-62.01171875
Gyroscope,168234,-15.183456420898438,12.918472290039062,-62.80517578125
Gyroscope,168235,-15.671737670898438,13.223648071289062,-63.53759765625
Gyroscope,168235,-16.098983764648438,13.589859008789062,-64.14794921875
Gyroscope,168237,-16.526229858398438,13.956069946289062,-64.8193359375
Gyroscope,168238,-16.892440795898438,14.017105102539062,-65.49072265625
Gyroscope,168239,-17.258651733398438,13.895034790039062,-66.10107421875
Gyroscope,168240,-17.624862670898438,13.895034790039062,-66.650390625
Gyroscope,168240,-18.113143920898438,13.895034790039062,-67.19970703125
Gyroscope,168241,-18.601425170898438,13.772964477539062,-67.81005859375
Gyroscope,168242,-18.906600952148438,13.650894165039062,-68.42041015625
Gyroscope,168243,-19.150741577148438,13.467788696289062,-69.03076171875
Gyroscope,168244,-19.577987670898438,13.284683227539062,-69.64111328125
Gyroscope,168245,-19.944198608398438,13.223648071289062,-70.12939453125
Gyroscope,168246,-20.249374389648438,13.101577758789062,-70.6787109375
Gyroscope,168248,-20.493515014648438,12.735366821289062,-71.1669921875
Gyroscope,168250,-20.920761108398438,12.430191040039062,-71.71630859375
Gyroscope,168251,-21.409042358398438,12.247085571289062,-72.1435546875
Gyroscope,168252,-21.714218139648438,12.063980102539062,-72.6318359375
Gyroscope,168253,-22.019393920898438,11.819839477539062,-73.2421875
Gyroscope,168254,-22.385604858398438,11.514663696289062,-73.73046875
Gyroscope,168254,-22.873886108398438,11.026382446289062,-74.0966796875
Gyroscope,168255,-23.423202514648438,10.599136352539062,-74.3408203125
Gyroscope,168256,-23.972518920898438,10.171890258789062,-74.5849609375
Gyroscope,168257,-24.460800170898438,9.622573852539062,-74.951171875
Gyroscope,168258,-24.888046264648438,9.073257446289062,-75.37841796875
Gyroscope,168259,-25.376327514648438,8.584976196289062,-75.927734375
Gyroscope,168260,-25.986679077148438,8.096694946289062,-76.416015625
Gyroscope,168261,-26.658065795898438,7.4863433837890625,-76.84326171875
Gyroscope,168262,-27.268417358398438,6.6928863525390625,-77.2705078125
Gyroscope,168263,-27.939804077148438,5.8994293212890625,-77.5146484375
Gyroscope,168263,-28.733261108398438,5.2890777587890625,-77.57568359375
