Attribute,Time stamp,w,x,y,z 
Quaternion,320106,0.9746780395507812,-0.043956343084573746,-0.04509272426366806,-0.21456293761730194
Quaternion,320111,0.974044144153595,-0.043915532529354095,-0.0478094220161438,-0.21684950590133667
Quaternion,320116,0.9733863472938538,-0.04375993460416794,-0.05020327493548393,-0.21927984058856964
Quaternion,320123,0.9727118611335754,-0.04351312667131424,-0.05230039358139038,-0.2218172401189804
Quaternion,320126,0.9720215797424316,-0.04320616275072098,-0.05415523052215576,-0.22444264590740204
Quaternion,320131,0.9713115096092224,-0.042836498469114304,-0.05585803836584091,-0.22715388238430023
Quaternion,320136,0.9705837965011597,-0.0423932708799839,-0.05742400139570236,-0.22993971407413483
Quaternion,320141,0.9698374271392822,-0.04186265543103218,-0.05886673554778099,-0.23280371725559235
Quaternion,320146,0.9690684676170349,-0.041297707706689835,-0.060231685638427734,-0.23573938012123108
Quaternion,320151,0.9682719111442566,-0.04074796289205551,-0.06156952306628227,-0.23874324560165405
Quaternion,320156,0.9674379825592041,-0.040290117263793945,-0.06301309168338776,-0.24180537462234497
Quaternion,320162,0.9665564894676208,-0.04010368138551712,-0.06457764655351639,-0.24492858350276947
Quaternion,320166,0.9656175971031189,-0.040074508637189865,-0.0664137452840805,-0.24812467396259308
Quaternion,320172,0.9646517038345337,-0.03997223824262619,-0.06820645928382874,-0.25139039754867554
Quaternion,320176,0.9636451005935669,-0.03990158811211586,-0.06986996531486511,-0.25478270649909973
Quaternion,320181,0.96258944272995,-0.03991909325122833,-0.07175818085670471,-0.25822240114212036
Quaternion,320186,0.9615077972412109,-0.04007147252559662,-0.07374417781829834,-0.26164647936820984
Quaternion,320191,0.9604034423828125,-0.04041845351457596,-0.07573003321886063,-0.2650596797466278
Quaternion,320196,0.9592710137367249,-0.04094136506319046,-0.07769718766212463,-0.26848867535591125
Quaternion,320201,0.958105206489563,-0.041589535772800446,-0.0796765685081482,-0.27194944024086
Quaternion,320206,0.9568983316421509,-0.04228533059358597,-0.08170584589242935,-0.27546653151512146
Quaternion,320212,0.9556540250778198,-0.042954329401254654,-0.08368411660194397,-0.27906516194343567
Quaternion,320216,0.9543771743774414,-0.04348175227642059,-0.0854230597615242,-0.2828008532524109
Quaternion,320222,0.9530608057975769,-0.04381102696061134,-0.08687856793403625,-0.2867191731929779
Quaternion,320226,0.9516745209693909,-0.044038139283657074,-0.08827637135982513,-0.2908323407173157
Quaternion,320231,0.9501990079879761,-0.044226132333278656,-0.08975184708833694,-0.29514506459236145
Quaternion,320236,0.9486426115036011,-0.04435349255800247,-0.09127461910247803,-0.2996312975883484
Quaternion,320241,0.9470232129096985,-0.0443207249045372,-0.09270863234996796,-0.30428266525268555
Quaternion,320246,0.9453542232513428,-0.04402526095509529,-0.0939650908112526,-0.3090918958187103
Quaternion,320251,0.9436343908309937,-0.04340914636850357,-0.0950724184513092,-0.3140554428100586
Quaternion,320256,0.941861629486084,-0.042506784200668335,-0.09609576314687729,-0.3191481828689575
Quaternion,320261,0.9400352835655212,-0.04146422818303108,-0.09709934890270233,-0.3243241012096405
Quaternion,320266,0.9381524920463562,-0.04039546847343445,-0.0981595367193222,-0.3295494616031647
Quaternion,320273,0.9362132549285889,-0.03944220393896103,-0.09934249520301819,-0.33478373289108276
Quaternion,320276,0.9342105388641357,-0.03872568905353546,-0.10061895102262497,-0.34003934264183044
Quaternion,320281,0.9321421384811401,-0.038274746388196945,-0.10190664976835251,-0.34534212946891785
Quaternion,320286,0.9299914240837097,-0.03807377815246582,-0.10322917252779007,-0.350727915763855
Quaternion,320291,0.9277350902557373,-0.03813057765364647,-0.10459036380052567,-0.3562508523464203
Quaternion,320297,0.9253450632095337,-0.03850892558693886,-0.10589881241321564,-0.3619931936264038
Quaternion,320301,0.9227951765060425,-0.03922232612967491,-0.1071048229932785,-0.3680208623409271
Quaternion,320306,0.9200746417045593,-0.04033099487423897,-0.10831207036972046,-0.3743053674697876
Quaternion,320311,0.9171966314315796,-0.041824761778116226,-0.10945511609315872,-0.380815714597702
Quaternion,320316,0.9142013192176819,-0.04346032440662384,-0.11030430346727371,-0.38753077387809753
Quaternion,320323,0.9111173152923584,-0.04500874876976013,-0.1108170598745346,-0.3944096863269806
Quaternion,320326,0.9078783988952637,-0.04631379246711731,-0.1117279902100563,-0.4014083445072174
Quaternion,320332,0.9045901298522949,-0.04754387214779854,-0.11234605312347412,-0.408454030752182
Quaternion,320336,0.9013214111328125,-0.04838141053915024,-0.11242800205945969,-0.41549837589263916
Quaternion,320341,0.898091197013855,-0.04874969273805618,-0.11217312514781952,-0.42246052622795105
Quaternion,320347,0.8949151635169983,-0.04864654690027237,-0.1117069348692894,-0.42928093671798706
Quaternion,320351,0.891836941242218,-0.04803815856575966,-0.11113916337490082,-0.43585237860679626
Quaternion,320356,0.8888982534408569,-0.04695935919880867,-0.11053792387247086,-0.44208139181137085
Quaternion,320361,0.886116623878479,-0.045420411974191666,-0.10993241518735886,-0.4479387402534485
Quaternion,320366,0.8834511041641235,-0.043541986495256424,-0.10938149690628052,-0.4534907341003418
Quaternion,320372,0.8808556199073792,-0.041414741426706314,-0.1088903397321701,-0.4588257968425751
Quaternion,320376,0.8782550096511841,-0.038460370153188705,-0.10841023176908493,-0.46415114402770996
Quaternion,320381,0.8754851222038269,-0.03532447665929794,-0.10837393999099731,-0.46960940957069397
Quaternion,320386,0.8725210428237915,-0.0322626531124115,-0.10874147713184357,-0.4752277433872223
Quaternion,320391,0.8692905306816101,-0.02948801964521408,-0.109024278819561,-0.48122578859329224
Quaternion,320397,0.8657127022743225,-0.027368314564228058,-0.1091473251581192,-0.4877287745475769
Quaternion,320401,0.8617410063743591,-0.026101743802428246,-0.1093260645866394,-0.4947412312030792
Quaternion,320406,0.857357382774353,-0.025700736790895462,-0.10969716310501099,-0.5022392868995667
Quaternion,320411,0.8525878190994263,-0.025932947173714638,-0.11025523394346237,-0.5101619958877563
Quaternion,320416,0.8474743962287903,-0.026531895622611046,-0.11099491268396378,-0.5184239149093628
Quaternion,320422,0.8421946167945862,-0.026993010193109512,-0.11178027838468552,-0.5267682671546936
Quaternion,320426,0.8368978500366211,-0.02685094252228737,-0.11217324435710907,-0.5350683331489563
Quaternion,320431,0.8316622972488403,-0.025835568085312843,-0.11205728352069855,-0.5432435870170593
Quaternion,320436,0.8264644742012024,-0.024077067151665688,-0.11179951578378677,-0.5512510538101196
Quaternion,320441,0.8213553428649902,-0.021735388785600662,-0.11156836152076721,-0.5589772462844849
Quaternion,320447,0.8164041042327881,-0.01891610026359558,-0.11130141466856003,-0.5663377642631531
Quaternion,320451,0.81198650598526,-0.015830036252737045,-0.110936738550663,-0.5728180408477783
Quaternion,320456,0.8084733486175537,-0.012536240741610527,-0.11041790246963501,-0.5779460072517395
Quaternion,320461,0.8054152727127075,-0.009142464026808739,-0.10961112380027771,-0.5824156999588013
Quaternion,320466,0.8026469349861145,-0.0057462286204099655,-0.10861581563949585,-0.5864533185958862
Quaternion,320472,0.8000062108039856,-0.0024281516671180725,-0.10760939866304398,-0.5902579426765442
Quaternion,320476,0.7973134517669678,0.0007486017420887947,-0.10674290359020233,-0.5940510034561157
Quaternion,320481,0.7943828105926514,0.003738708794116974,-0.10598760843276978,-0.59808748960495
Quaternion,320486,0.7910849452018738,0.00658243615180254,-0.1052667424082756,-0.6025447249412537
Quaternion,320491,0.7873610854148865,0.00933901034295559,-0.1045316606760025,-0.6074935793876648
Quaternion,320497,0.7832112312316895,0.012018973007798195,-0.1038944274187088,-0.6128961443901062
Quaternion,320501,0.77869713306427,0.014609774574637413,-0.10346031934022903,-0.618638277053833
Quaternion,320506,0.7739770412445068,0.017341841012239456,-0.10305053740739822,-0.6245313882827759
Quaternion,320511,0.769230842590332,0.02049780823290348,-0.1024150401353836,-0.6303768754005432
Quaternion,320516,0.7645795941352844,0.024069275707006454,-0.10154224932193756,-0.6360251307487488
Quaternion,320522,0.7601463198661804,0.0279490128159523,-0.10056878626346588,-0.6413130760192871
Quaternion,320526,0.7560162544250488,0.03201083466410637,-0.0995560809969902,-0.6461449265480042
Quaternion,320531,0.7521883845329285,0.03609590232372284,-0.0985879898071289,-0.6505307555198669
Quaternion,320536,0.7486490607261658,0.04022068902850151,-0.09770509600639343,-0.6544927358627319
Quaternion,320541,0.7453559637069702,0.044350191950798035,-0.09679853171110153,-0.6581091284751892
Quaternion,320546,0.74217689037323,0.04813142865896225,-0.09587215632200241,-0.6615628600120544
Quaternion,320551,0.7389436960220337,0.05096815899014473,-0.0949968695640564,-0.6650866270065308
Quaternion,320556,0.735779881477356,0.05362235754728317,-0.09392578899860382,-0.66852867603302
Quaternion,320561,0.7326332926750183,0.05606144294142723,-0.09261278063058853,-0.6719587445259094
Quaternion,320566,0.72955322265625,0.057975295931100845,-0.09183292090892792,-0.6752465963363647
Quaternion,320571,0.7266412377357483,0.059637874364852905,-0.09142936766147614,-0.6782892942428589
Quaternion,320576,0.7239659428596497,0.06137407571077347,-0.09088268131017685,-0.6810631155967712
Quaternion,320581,0.7215392589569092,0.06333976984024048,-0.090011827647686,-0.6835693717002869
Quaternion,320586,0.7192534804344177,0.06524186581373215,-0.08912825584411621,-0.6859111189842224
Quaternion,320591,0.7169219851493835,0.06671860814094543,-0.08859839290380478,-0.6882744431495667
Quaternion,320595,0.7144229412078857,0.06774641573429108,-0.08857577294111252,-0.6907711625099182
Quaternion,320601,0.7117342352867126,0.06869661808013916,-0.08886251598596573,-0.6934108138084412
Quaternion,320606,0.7088440656661987,0.06997097283601761,-0.08906180411577225,-0.6962128281593323
Quaternion,320611,0.7057376503944397,0.07156093418598175,-0.08925314992666245,-0.6991762518882751
Quaternion,320617,0.7024332880973816,0.07339070737361908,-0.08965374529361725,-0.7022559642791748
Quaternion,320621,0.6989731192588806,0.07528369873762131,-0.09031330794095993,-0.7054165601730347
Quaternion,320625,0.6954389810562134,0.07709899544715881,-0.09116239845752716,-0.7085971832275391
Quaternion,320631,0.6918976902961731,0.07878360897302628,-0.09210070967674255,-0.7117502093315125
Quaternion,320635,0.6883898377418518,0.08028005063533783,-0.09302107989788055,-0.7148577570915222
Quaternion,320641,0.6849668025970459,0.08157351613044739,-0.0938778892159462,-0.7178811430931091
Quaternion,320645,0.6816533803939819,0.08275100588798523,-0.0946214348077774,-0.7207964658737183
Quaternion,320651,0.6783841252326965,0.08377806097269058,-0.0951559916138649,-0.7236860990524292
Quaternion,320656,0.675152599811554,0.08466718345880508,-0.09543687850236893,-0.7265619039535522
Quaternion,320661,0.6719846725463867,0.08545605093240738,-0.09540223330259323,-0.7294055819511414
Quaternion,320665,0.6689558029174805,0.08612581342458725,-0.09503500163555145,-0.732153594493866
Quaternion,320672,0.6661381721496582,0.0867551639676094,-0.09430031478404999,-0.7347385883331299
Quaternion,320675,0.6635529398918152,0.08742113411426544,-0.09320735931396484,-0.7371347546577454
Quaternion,320681,0.6612103581428528,0.08813972771167755,-0.09185110032558441,-0.7393211722373962
Quaternion,320685,0.6591259241104126,0.08893242478370667,-0.09035506099462509,-0.7412691712379456
Quaternion,320691,0.6572858095169067,0.08979599177837372,-0.08887308835983276,-0.7429763078689575
Quaternion,320697,0.6556580066680908,0.09075090289115906,-0.08750469982624054,-0.7444594502449036
Quaternion,320701,0.6542059779167175,0.09183381497859955,-0.08620715886354446,-0.7457543015480042
Quaternion,320706,0.6528821587562561,0.09291049093008041,-0.08498778939247131,-0.7469200491905212
Quaternion,320711,0.6516457200050354,0.09389957785606384,-0.08392103761434555,-0.7479960322380066
Quaternion,320715,0.6504566669464111,0.09492048621177673,-0.08290721476078033,-0.7490143775939941
Quaternion,320722,0.649290919303894,0.0960465669631958,-0.0818381980061531,-0.7499992847442627
Quaternion,320725,0.648116946220398,0.09722238779067993,-0.08073289692401886,-0.7509822845458984
Quaternion,320731,0.6469132900238037,0.0984589233994484,-0.07959195971488953,-0.7519801259040833
Quaternion,320735,0.6456969380378723,0.099797822535038,-0.07837264984846115,-0.7529764175415039
Quaternion,320741,0.6445011496543884,0.10115005820989609,-0.07718358933925629,-0.7539427876472473
Quaternion,320747,0.643376350402832,0.10233908891677856,-0.07617326825857162,-0.754845142364502
Quaternion,320751,0.6423441767692566,0.10339725017547607,-0.07526392489671707,-0.7556707262992859
Quaternion,320756,0.6414111852645874,0.10440200567245483,-0.0743485540151596,-0.7564153671264648
Quaternion,320761,0.6405981183052063,0.10531425476074219,-0.07346956431865692,-0.7570634484291077
Quaternion,320765,0.6399006843566895,0.10601527243852615,-0.07272791862487793,-0.7576269507408142
Quaternion,320772,0.6393177509307861,0.10638411343097687,-0.0721132829785347,-0.758125901222229
Quaternion,320775,0.6388590335845947,0.10636144131422043,-0.07161153107881546,-0.7585631608963013
Quaternion,320781,0.6385459303855896,0.10597032308578491,-0.07119256258010864,-0.7589209675788879
Quaternion,320785,0.6383768320083618,0.1052698865532875,-0.07081153988838196,-0.7591962218284607
Quaternion,320791,0.6383442878723145,0.10434211045503616,-0.07043483853340149,-0.7593867182731628
Quaternion,320797,0.6384259462356567,0.10321511328220367,-0.0700436532497406,-0.7595083117485046
Quaternion,320801,0.638582170009613,0.10192088782787323,-0.06970565021038055,-0.7595828175544739
Quaternion,320806,0.6388065218925476,0.10048972070217133,-0.06941772252321243,-0.7596113085746765
Quaternion,320811,0.6391177773475647,0.09904656559228897,-0.06904741376638412,-0.7595726847648621
Quaternion,320815,0.6395266652107239,0.09770847111940384,-0.06851408630609512,-0.7594500184059143
